"Title","Body","Stance","IsAnomalie","IsLowPriority","IsHighPriority","TimeEstimated"
"Richard dans le Sébastien via puppet","
  Emmanuel de JOOMDOC dans le Sébastien via puppet
Stéphanie cible: 2.1.2, donc livraison sous forme de patch.
Sylvie: fin juillet 2017
  ","2",False,False,False,"14400"
"Élise","
  Bonjour
La préprod Franck est down:https://laporte.com/tags/main/blog/category.php
 
  ","1",True,False,True,"900"
"Victoire d'accueil médiathèque - Martine grises des vignettes","
  Origine de la demande : Audrey de la demande : optimisation IHM
Bonjour,

Serait-il possible de supprimer les bandes grises qui apparaissent autour de certaines images sur les vignettes de la page d'accueil de la médiathèque ?

- exemple 1 : https://vidal.com/explore/main/author/
- exemple 2 : http://perrin.com/search.php
- exemple 3 : https://www.camus.fr/blog/tag/index.asp

Si la suppression n'est pas possible, peut-on remplacer les bandes grises par des bandes blanches ?

- Quelle serait la charge ?
- Dans quel délai ?
- Dans quelle version cible ?

Merci.  
  ","2",False,False,False,"10800"
"Joseph thématique","
  Avoir en bas de pages les liens des thématiques avec une url propre pour que Amélie puisse filtrer à sa manière cette rubrique.

Pourrait-on intégrer ces liens en dur sur les titre des thématiques de gauche ?

p 13 audit SEO
  ","2",False,False,False,"14400"
"Modification des liens de pagination","
  Mettre en place un système de pagination SEO friendly avec l’utilisation des balises de pagination rel=« prev Marcelle et rel =« next Marcelle afin que Amélie puisse bien interpréter ces urls comme de la pagination. De plus, éviter les urls à paramètre.

p14 audit SEO
  ","2",False,False,False,"14400"
"Alimentation filtre localisation - Victoire ""cartes des bonnes pratiques""","
  Origine de la demande : Audrey de la demande : optimisation IHM

Bonjour,

Serait-il possible de savoir comment est alimenté le filtre location dans la page ""carte des bonnes pratiques"" ? Actuellement seules 6 régions apparaissent : http://faure.com/categories/homepage/

Merci.
  ","2",False,False,False,"900"
"Joseph de téléchargement dans documents payants  - Éléonore titre","
  Origine de la demande : Audrey de la demande : optimisation IHM

Bonjour,

Serait-il possible de remplacer le titre du lien de téléchargement ""commander votre publication"" par ""Adèle"" dans les documents payants (ex de page : https://www.le.com/index/ ?

- Quelle serait la charge ?
- Dans quel délai ?
- Dans quelle version cible ?

Merci.
  ","1",False,False,False,"3600"
"Gabriel de compte continuity pour nos developpeurs","
  André
Matthieu Viel
Matthieu Le Naour

Merci
  ","1",False,False,False,"3600"
"Guy ENVOYE A D'AUTRE DESTINATAIRE","
  Bonjour,

L'utilisateur daisy m'indique avoir invité sur son agenda 2 personnes pour jeudi 13/07 à 10h. Les 2 personnes invités ont bien reçu l'invitation, cependant une autre personne (Hortense METTA) a envoyé un mail à daisy pour lui dire que le rdv lui convenait hors cette personne n'est pas conviée.

Raymond.

Valentine
  ","1",True,False,False,"3600"
"Intervention sur site : Laure  (devis 17242)","
  Odette et configuration d'un nouveau POSTE 
  ","2",False,False,False,"0"
"balise","
  bonjour,

sur la page http://carlier.com/ il faut ajouter des balises Sabine sur les titres des thématiques : l'alimentation durable, les pollutions...

Corinne
  ","2",False,False,False,"7200"
"nouveau template de dossier","
  Bonjour,

Nous allons devoir retravailler les templates de page dossier car :

- sur les premières pages de chaque dossier, il y a 2 balises Paulette.

- lorsqu’on arrive sur l’article suivant du même dossier, il y a aussi 2 balises Paulette (il est recommandé de mettre en balise Paulette le titre de l’article et non plus le titre du dossier)

- Lorsqu’on clique sur la suite d’un article du dossier, nous nous retrouvons avec en début de page le même contenu que celui du premier article. Cela créée de la duplication de contenu


 
  ","2",False,False,False,"3600"
"Brigitte Maurice","
  Bonjour,

Les 2 blocs créés pour les infographies dans la rubrique Maurice ne sont pas cliquables :http://coste.fr/posts/list/list/category/

Nous ne pouvons pas visualiser les infographies. 

Pouvez-vous nous faire un retour à ce sujet ?

Raymond,
  ","2",True,False,False,"7200"
"Marianne Maggie: public/Cécile **","
  Nous recevons cette alerte.
 
Marguerite: Léon
Host: public
Address: 192.53.243.79
Michel

Date/Marc: Lorraine 12 21:26:21 CEST 2017

Frédérique:

critical root - 00% free (28.00 Ko)

Je n'ai pas l'autorisation d'acces depuis ou je suis en ce moment, je ne peux donc intervenir.

Merci de regarder ce probleme et de corriger.

A votre disposition pour toute information complementaire.




 
  ","1",False,False,True,"7200"
"Ouverture des documents","
  Bonjour,

Pour les documents Anaïs, il faut que les fichier s'ouvrent par défaut dans un nouvel onglet (et pas qu'une pop-up propose d'ouvrir ou de télécharger).

Raymond,

Henriette
  ","1",False,False,False,"0"
"modification page http://lecomte.org/homepage.html","
  En colonne centrale supprimer la partie ""Quelles actions peuvent mener les collectivités ?"" avec la synthèse thématique en dessous
En colonne de droite, en 1ère position, rajouter le lien/visuel/intitulé ""Lire la synthèse thématique « Anastasie partagé »"" reroutant vers https://richard.com/tags/explore/posts/search.html
  ","1",False,False,False,"1800"
"modification page https://www.hardy.com/faq.asp","
  En colonne centrale supprimer la partie ""Quelles actions de prévention et quel accompagnement mettre en place ?"" avec la synthèse thématique en dessous
En colonne de droite, en 1ère position, rajouter le lien/visuel/intitulé ""Lire la synthèse thématique « Maurice des entreprises »"" reroutant vers http://guyot.fr/
  ","1",False,False,False,"1800"
"modification page https://www.laroche.com/list/list/list/post/","
  En colonne centrale supprimer la partie ""Quelles actions mener auprès des scolaires ?"" avec la synthèse thématique en dessous
En colonne de droite, en 1ère position, rajouter le lien/visuel/intitulé ""Lire la synthèse thématique « Raymond »"" reroutant vers http://www.gonzalez.com/

 
  ","1",False,False,False,"1800"
"Nathalie Julien Olivier / Caroline","
  L'utilisateur Manon a un pb pour ces rdv.

Elle ne visualise pas l'ensemble de ces rdv sur son smartphone Margaud.

Elle a aussi un pb pour prendre des rdv de son smartphone, ils ne sont pas synchronisés sur son ordinateur.

Le compte vient d'être ré installés sur son téléphone.

En pj 2 screenshots.
  ","1",True,False,False,"3600"
"bluemind probleme mail archiver eric louarn","
  Bonjour,

Sur le compte mail de Marcelle sur la période du 11 février 2016 au 8 juin 2016 le contenu des mails et vide.

cordialement,

Grégoire
 
  ","1",False,False,False,"3600"
"Clémence","
  Une très forte duplication de contenu existe au niveau du domaine www.mtaterre.fr et mtaterre.fr. 

Il est urgent de mettre en place une redirection 301 de toutes les urls sans le www vers les urls avec.
 
  ","1",False,False,True,"7200"
"Roger page Trouver votre contact","
  Bonjour,

Pour la page : https://gilles.com/terms/

1/ Il faut que nous puissions relier à cette page des encarts

2/ Il faut que l'ordre d'apparition des pôles correspondent à celui indiquer dans la taxonomie.

3/ Il faut que le nom des pôles correspondent à celui indiqué dans la taxonomie (qu'il n'y est pas le terme pôle qui soit ajouter automatique par Véronique, par exemple l'intitulé ""Joseph"" ne doit pas être précédé du terme ""pôle"")

Cordialement,

Henriette
  ","1",False,False,False,"36000"
"Louis au webmail impossible","
  La connexion en Olivier ne fonctionne pas ce matin
  ","1",False,False,False,"1800"
"Modification du lien url de la plaquette ""donnez de l'élan à votre territoire""","
  En colonne de droite des https://michel.com/https://www.langlois.fr/posts/list/privacy.jsphttps://www.dijoux.fr/list/category/wp-content/main.html
remplacer l'url de redirection de la plaquette ""donnez de l'élan à votre territoire"" par http://www.imbert.com/
 
  ","1",False,False,False,"1800"
"mission locale - configuration switch ","
  ajouter des ports  à la dmz 
  ","1",False,False,False,"0"
"CODIR 01/06/2016","
  CODIR 01/06/2016
  ","1",False,False,False,"14400"
"Émile sur le logo Marie en page d'accueil","
  Placer sur le logo M ta Terre (uniquement sur la page d'accueil) une balise Paulette avec le mot clé « développement durable »
 
  ","2",False,False,False,"3600"
"[Charles 2.1.2] synchronisation.sh de secours-bacula","
  Bonjour,

Le cron de secours-bacula //avant/main.wav
execute //obéir/relever.css Aucun ficheir ou dossier de ce type.

Je pense qu'il faut enlever la ligne.


Raymond
 
  ","1",True,False,False,"3600"
"Sophie de documents dans la liste des médias","
  Bonjour,

Tous les documents n'appaissent pas dans la liste des médias (documents Anaïs notamment).

Exemple : les plans d'accès présents dans la zone À télécharger sur la page http://baudry.fr/homepage/ ne sont pas trouvables dans la liste des médias.

Cordialement,

Henriette

 
  ","2",False,False,False,"7200"
"[Charles 2.1.2] Gérard","
  Bonjour,

Les scripts //abattre/race.mp4 et //fonction/l'une.flac sont-ils utile car ils ont obsolètes.

Raymond
 
  ","1",False,False,False,"0"
"https://ferreira.fr/tags/main/explore/home.asp : suppression lien","
  https://ferreira.fr/tags/main/explore/home.asp : Pauline de droite, supprimer le 2e lien intitulé Renée Charles le guide pratique Renée Les logos environnementaux sur les produits Marcelle (Anaïs - 2,56 Mo) Marcelle
  ","1",False,False,False,"1800"
"http://www.hoareau.fr/ : modification de lien ","
  http://www.hoareau.fr/ : renvoyer directement le 5e lien de la colonne de droite intitulé “consulter le rapport Mathilde vers le pdf (cf. pièce jointe)
  ","1",False,False,False,"1800"
"http://www.roche.fr/wp-content/wp-content/login/ : réembeder lien/code html ","
  http://www.roche.fr/wp-content/wp-content/login/ : réembeder ce lien/code html pour le carrousel vidéos (qui normalement comporte plus de 3 vidéos ) :<iframe Laurence"" allowfullscreen=""true"" allowtransparency=""true"" style=""overflow:hidden; margin:0; padding:0; width: 100%; height: 100%;"" width=""100%"" align=""center"" frameborder=""0"" marginwidth=""0"" marginheight=""0"" https://carre.fr/faq/?list[]=%2Fplaylist%2Fx4pz53_ADEME_ca-suffit-le-gachis%2F1&&autoplay=0&mute=0""></iframe>
  ","1",False,False,False,"1800"
"footer du site : changer la redirection du logo ministère","
  Il doit dorénavant rerouter vers https://www.seguin.fr/search/tag/register/
  ","1",False,False,False,"1800"
"suppression des commentaires et de la fonctionnalité Colette","
  Camille,
Des commentaires sont listés en back office (cf capture) : http://poirier.com/
Il s'agit essentiellement de spam. Le politique du site interdit actuellement le dépôt de commentaires. Je  me demande d'ailleurs comment et où ces commentaires ont pu être déposés.

Merci de :

	supprimer les 197 commentaires présents,
	désactiver la fonctionnalité de dépôt de commentaires, en s'assurant bien que les 197 commentaires ne soient plus en base de données après suppression du back office.


Merci à vous.

Marianne
  ","1",False,True,False,"7200"
"Envoi de mail avec plusieur pieces jointes.","
  L'envoi de mail avec plus de deux pieces jointe provoque un bug d'affichage.

Le mail part bien mais le webmail affiche le contraire ce qui est très perturbant pour l'utilisateur.
  ","1",False,False,False,"0"
"[Charles 2.1.2] Emmanuelle puppet sur Andrée bacula","
  Bonjour,

Lorsqu'on passe puppet sur la vm Manon :

err: Guillaume on Jeannine: Christophe 'Raymond:a6c1:eac7:16a0:9f2a:7de4:38bf:652dsudo' of type hostclass in Aimé at //but/exposer.webm:6 on node bacula-xxx.marine.defense.gouv.fr

warning: Joséphine

err: Lucas; skipping run


Raymond

 
  ","1",False,False,False,"7200"
